player_id,appearances,starts_estimated,goals,assists,shots,yellow_cards,red_cards,pace,shooting,passing,defending,physical,rating_source
20230080,13,11,0,0,7,1,0,68,62,57,45,57,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260208,13,4,1,2,13,4,0,66,66,61,44,63,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20190114,15,14,0,1,5,2,0,67,61,60,45,59,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20140102,8,8,0,0,0,0,0,48,19,57,68,63,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20250048,3,3,0,0,0,0,0,48,19,55,64,62,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20220148,4,4,0,0,0,0,0,48,19,55,65,64,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20250047,8,3,0,0,0,0,0,64,49,66,57,55,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20240210,15,14,2,0,11,4,0,67,56,71,59,58,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260309,5,1,0,0,0,2,0,63,49,65,55,53,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20220186,8,7,0,0,2,1,0,62,49,67,57,55,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260211,1,0,0,0,0,0,0,62,49,62,54,53,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20120151,13,8,0,1,3,4,0,62,50,72,58,56,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20240224,5,4,1,0,5,0,0,61,52,65,56,55,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20250049,8,2,0,0,1,2,0,64,49,66,56,54,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260230,0,0,0,0,0,0,0,56,35,50,58,59,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20240046,2,1,0,0,0,0,0,57,35,51,59,58,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20230033,10,7,1,0,9,0,0,59,39,54,65,58,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20150030,9,2,0,1,2,0,0,56,35,55,64,60,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20210133,8,7,1,0,6,0,0,58,39,53,64,60,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260233,5,4,0,0,1,0,0,57,35,52,62,57,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20150101,5,5,0,0,4,1,0,55,36,52,61,58,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20140113,12,11,1,2,9,1,0,57,39,59,67,60,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20160122,11,11,0,0,0,3,0,57,35,54,65,57,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20230094,11,11,0,1,7,3,0,57,36,57,65,58,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20230338,0,0,0,0,0,1,0,56,35,50,58,58,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20220175,4,3,1,0,2,0,0,57,38,52,61,58,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20220176,0,0,0,0,0,0,0,56,35,50,58,58,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20230158,12,7,3,3,19,3,0,62,69,60,40,58,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260318,4,0,0,0,5,0,0,59,57,49,39,52,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20190115,7,5,2,3,11,0,0,60,64,58,39,59,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20250215,11,3,1,0,4,0,0,63,60,51,40,56,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20230258,0,0,0,0,0,0,0,60,56,48,38,54,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20250217,12,0,4,0,10,1,0,63,70,51,40,57,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20240304,0,0,0,0,0,0,0,60,56,48,38,55,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260229,0,0,0,0,0,0,0,60,56,48,38,56,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260270,12,12,5,4,25,1,0,62,76,62,40,60,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20160006,12,12,0,0,0,1,0,45,18,54,67,62,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20250216,0,0,0,0,0,0,0,43,18,50,58,60,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20180280,0,0,0,0,0,0,0,43,18,50,58,61,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260231,0,0,0,0,0,0,0,43,18,50,58,60,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260232,0,0,0,0,0,0,0,58,45,58,50,54,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20150157,11,7,2,0,8,0,0,59,51,64,54,55,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20250230,6,4,1,1,3,3,0,58,48,64,52,52,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20250202,11,5,0,1,0,2,0,59,45,67,53,55,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20230124,4,4,1,0,5,2,0,59,48,61,51,52,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20160031,11,11,0,1,3,3,0,59,46,68,54,56,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20230340,8,7,0,1,3,1,0,58,35,55,64,61,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260240,0,0,0,0,0,0,0,56,35,50,58,58,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20190142,8,6,0,1,0,2,0,56,35,55,63,59,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20190049,7,7,1,0,2,1,0,56,38,53,63,61,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260241,0,0,0,0,0,0,0,56,35,50,58,55,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260242,0,0,0,0,0,0,0,56,35,50,58,60,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20240152,11,10,0,1,3,5,0,59,35,57,65,58,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20220152,11,2,0,0,2,0,0,59,35,54,65,59,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20230099,0,0,0,0,0,0,0,56,35,50,58,57,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20160236,1,1,0,0,1,0,0,54,35,50,59,56,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20240222,0,0,0,0,0,0,0,56,35,50,58,59,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20200162,0,0,0,0,0,0,0,54,35,50,58,56,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20100163,11,10,0,0,6,2,0,55,36,54,66,61,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20210079,2,2,0,0,2,0,0,61,56,49,38,56,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20220187,0,0,0,0,0,0,0,58,56,48,38,55,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260243,6,5,1,1,6,0,0,62,60,53,39,57,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20180118,11,6,2,0,14,1,0,61,65,52,40,58,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20220180,5,0,1,0,3,0,0,59,60,49,39,52,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20240190,9,6,0,2,7,0,0,61,58,56,40,56,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20220340,1,0,0,0,0,0,0,60,56,48,38,53,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20250221,0,0,0,0,0,0,0,60,56,48,38,54,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20190347,10,6,1,3,12,1,0,59,62,59,40,59,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20230316,2,0,1,0,2,0,0,59,59,49,38,53,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20230163,3,2,1,0,1,0,0,59,59,49,39,54,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20210155,1,1,0,0,0,0,0,43,18,50,59,61,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20210291,11,11,0,0,0,1,0,45,18,54,66,63,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20140081,0,0,0,0,0,0,0,43,18,50,58,60,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20240322,0,0,0,0,0,0,0,43,18,50,58,61,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20200035,9,5,2,2,7,1,0,59,51,69,53,52,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20160115,10,7,1,0,11,1,0,59,49,64,53,53,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20240297,11,10,0,1,7,2,0,59,46,68,54,56,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20230342,6,3,0,0,0,2,0,60,45,61,52,50,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260272,1,0,0,0,0,0,0,58,45,58,50,52,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20250026,0,0,0,0,0,0,0,58,45,58,50,52,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20220114,10,7,2,1,14,3,0,61,53,67,53,54,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260271,0,0,0,0,0,0,0,58,45,58,50,54,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20240151,1,0,0,0,0,0,0,58,45,58,50,56,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20220145,11,8,1,0,6,1,0,59,49,65,54,54,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20210261,12,10,3,1,15,0,0,60,55,68,54,54,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20250332,1,0,0,0,0,1,0,56,35,50,58,59,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20110166,13,12,0,1,3,1,0,56,35,57,67,60,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20200062,5,3,0,0,0,0,0,55,35,52,61,57,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20250198,3,0,0,0,1,0,0,57,35,51,60,58,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20220154,8,7,0,0,0,0,0,56,35,53,64,62,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20240054,8,5,0,0,2,4,0,56,35,53,62,61,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20220094,6,1,0,0,1,1,0,57,35,52,61,56,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20250200,2,2,0,0,1,1,0,55,35,51,59,58,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20250199,9,7,0,0,3,3,0,58,35,53,64,58,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20220189,10,10,0,3,6,2,0,57,36,61,65,57,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260068,1,0,0,0,0,0,0,56,35,50,59,58,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260066,1,1,0,0,0,0,0,56,35,50,59,57,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20250207,7,4,0,1,9,2,0,60,58,53,39,58,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20230039,9,8,1,2,10,1,0,63,61,56,40,57,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20240328,0,0,0,0,0,0,0,60,56,48,38,57,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20120011,11,2,0,0,10,1,0,61,58,51,40,60,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20250344,3,1,0,0,3,0,0,59,57,49,39,55,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260067,0,0,0,0,0,0,0,60,56,48,38,54,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20220035,13,11,5,2,26,3,0,62,76,58,41,61,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20210175,7,0,3,1,9,1,0,60,67,53,39,56,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20250193,4,1,2,0,4,0,0,59,63,49,39,58,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260290,3,0,0,0,2,0,0,61,56,49,38,55,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20250192,12,9,3,4,24,1,0,62,70,62,40,57,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20250341,8,4,1,0,4,0,1,62,60,51,39,55,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260302,0,0,0,0,0,0,0,43,18,50,58,60,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20200019,13,13,0,0,0,0,0,45,18,54,68,62,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260308,0,0,0,0,0,0,0,43,18,50,58,61,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20240188,0,0,0,0,0,0,0,43,18,50,58,61,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20240185,0,0,0,0,0,0,0,43,18,50,58,60,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20220240,1,1,0,0,1,0,0,56,45,59,50,51,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20210138,13,12,2,2,11,4,0,60,52,72,54,53,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20240301,13,11,3,0,5,2,0,62,53,66,54,57,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20250201,7,7,0,0,1,0,0,60,45,62,53,54,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20140067,5,4,1,1,3,0,0,55,48,64,52,57,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20210164,0,0,0,0,0,0,0,56,45,58,50,52,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260323,3,0,0,0,2,0,0,57,45,59,51,52,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20240172,10,7,0,0,10,2,0,61,47,64,53,55,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20220254,13,13,2,3,13,2,0,60,42,62,67,59,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260139,0,0,0,0,0,0,0,56,35,50,58,56,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260138,0,0,0,0,0,0,0,56,35,50,58,56,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260137,0,0,0,0,0,0,0,56,35,50,58,59,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20180156,6,5,0,0,1,2,0,56,35,52,62,57,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20240050,13,12,0,0,4,1,0,60,36,55,67,60,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20250294,13,13,0,0,4,0,0,58,36,55,68,62,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20220178,4,0,0,0,0,0,0,55,35,51,60,59,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260135,0,0,0,0,0,0,0,56,35,50,58,58,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20210157,11,11,1,0,4,4,0,59,38,54,65,61,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20230150,8,2,0,1,2,0,0,56,35,55,63,59,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20220118,6,4,0,0,2,0,0,58,35,52,62,58,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20240216,9,4,0,0,2,3,0,58,35,53,63,62,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260052,3,0,0,0,1,0,0,61,56,49,38,58,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20130332,9,6,1,0,7,0,0,59,60,51,40,58,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20230185,2,0,0,0,1,0,0,61,56,49,38,56,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260142,0,0,0,0,0,0,0,60,56,48,38,55,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20250167,4,0,1,0,2,0,0,59,59,49,39,57,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20250180,0,0,0,0,0,0,0,60,56,48,38,55,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20210131,13,5,1,2,20,3,0,62,63,57,40,57,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20250295,0,0,0,0,0,0,0,60,56,48,38,55,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260136,11,8,7,0,21,3,0,62,81,52,40,60,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20220086,13,13,3,4,23,0,0,62,70,63,41,59,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260141,0,0,0,0,0,0,0,60,56,48,38,54,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20250173,0,0,0,0,0,0,0,43,18,50,58,59,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20250172,0,0,0,0,0,0,0,43,18,50,58,60,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20250166,12,12,0,0,0,1,0,45,18,54,67,62,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20230083,0,0,0,0,0,0,0,43,18,50,58,60,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260140,1,1,0,0,0,0,0,43,18,50,59,62,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20250175,0,0,0,0,0,0,0,58,45,58,50,51,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20210260,5,2,0,0,2,0,0,57,45,61,52,55,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20250358,12,6,1,4,13,2,0,59,50,76,54,53,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20250045,12,7,1,1,7,3,0,61,49,68,54,56,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20240177,0,0,0,0,0,0,0,58,45,58,50,52,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20110032,10,10,0,0,2,5,0,59,45,64,53,56,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260143,3,1,0,0,0,0,0,59,45,60,51,54,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20250169,11,6,0,1,4,0,0,61,46,67,54,54,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20250174,0,0,0,0,0,0,0,58,45,58,50,51,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20180181,3,2,0,0,1,0,0,55,45,60,51,53,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20200136,12,12,2,0,8,1,0,57,41,55,67,61,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20130031,5,5,0,0,0,1,0,55,35,52,61,60,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20160040,9,7,0,0,4,1,0,56,36,53,64,59,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20220107,0,0,0,0,0,0,0,56,35,50,58,56,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260157,0,0,0,0,0,0,0,56,35,50,58,58,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20250067,0,0,0,0,0,0,0,56,35,50,58,53,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20230025,0,0,0,0,0,0,0,56,35,50,58,55,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20230024,0,0,0,0,0,0,0,56,35,50,58,59,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20250066,2,1,0,0,1,1,1,57,35,51,58,57,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260158,0,0,0,0,0,0,0,56,35,50,58,58,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20220103,4,0,0,0,1,0,0,57,35,51,60,60,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20250065,0,0,0,0,0,0,0,56,35,50,58,59,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20180128,0,0,0,0,0,0,0,54,35,50,58,56,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20140209,0,0,0,0,0,0,0,54,35,50,58,56,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20230052,0,0,0,0,0,0,0,56,35,50,58,60,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20240091,9,5,0,1,4,0,0,58,36,55,64,58,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20240069,5,3,1,0,7,0,0,55,39,52,61,57,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20220184,12,8,0,0,1,1,0,59,35,54,66,60,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20220106,12,12,0,1,5,1,0,59,36,57,67,59,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20240055,0,0,0,0,0,0,0,58,56,48,38,54,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20250064,1,1,0,0,1,1,0,60,56,48,38,56,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20190174,12,12,2,1,15,0,0,62,65,55,40,57,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260287,6,6,1,0,19,0,0,62,63,50,39,62,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20220342,9,6,5,1,11,0,0,63,73,54,40,55,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20160032,3,1,1,0,2,1,0,59,59,49,39,55,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20180259,5,1,0,0,6,2,0,59,57,50,39,58,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20250222,12,12,4,5,25,1,0,62,73,65,40,57,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20160237,7,5,2,2,20,0,0,58,66,55,39,56,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260154,11,0,6,0,14,2,0,59,76,51,40,60,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20250080,0,0,0,0,0,0,0,60,56,48,38,54,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260153,1,0,0,0,0,0,0,58,56,48,38,54,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20240052,0,0,0,0,0,0,0,60,56,48,38,53,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20220156,1,1,0,0,0,0,0,43,18,50,59,59,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20240094,0,0,0,0,0,0,0,43,18,50,58,60,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20210126,0,0,0,0,0,0,0,43,18,50,58,61,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20220110,0,0,0,0,0,0,0,43,18,50,58,62,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20230051,11,11,0,1,0,2,0,45,18,54,66,64,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20240053,0,0,0,0,0,0,0,58,45,58,50,53,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20210115,11,9,0,2,2,2,0,59,45,70,54,56,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20240057,0,0,0,0,0,0,0,58,45,58,50,51,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20150035,9,7,0,1,11,0,0,59,47,66,53,55,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260156,0,0,0,0,0,0,0,58,45,58,50,53,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20240090,4,2,0,0,3,0,0,59,46,60,51,52,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260159,1,0,0,0,0,0,0,56,45,58,50,54,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20170283,6,5,0,0,5,0,0,56,46,62,52,55,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20220170,4,0,0,1,1,1,0,59,45,63,51,53,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20180266,2,0,0,0,0,0,0,54,35,51,59,54,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260102,0,0,0,0,0,0,0,56,35,50,58,57,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20250101,0,0,0,0,0,0,0,56,35,50,58,56,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260095,0,0,0,0,0,0,0,56,35,50,58,56,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20190197,4,3,0,0,0,0,0,55,35,52,61,55,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260096,10,10,0,0,8,3,0,57,36,54,65,61,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260105,0,0,0,0,0,0,0,56,35,50,58,54,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260101,0,0,0,0,0,0,0,56,35,50,58,59,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20180093,12,12,0,4,4,1,0,57,36,64,67,58,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20180220,3,0,0,0,0,0,0,55,35,51,60,59,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20240173,11,11,1,0,4,3,0,59,38,54,65,62,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260103,0,0,0,0,0,0,0,56,35,50,58,57,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20240117,4,0,0,0,1,0,0,57,35,51,60,57,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20200089,6,3,0,0,2,0,0,56,35,52,62,60,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20240174,0,0,0,0,0,0,0,56,35,50,58,60,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20160076,0,0,0,0,0,0,0,54,35,50,58,59,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20180077,1,1,0,0,0,0,0,58,56,48,38,57,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
